Course	Room	Teacher	Time	Students
014869	ROSTUD	3646854	105	3460235 3503630 3544262 3578910 3480571 3668870 
011536	PK20	3213249	30	3464272 
011536	PK20	3213249	224	3464272 
012355	CARP13	0031333	105	3438206 3463729 3694101 3464272 3559731 3668849 3668895 3797855 
014871	TH110	3764585	30	3557478 3668948 
014871	TH110	3764585	224	3557478 3668948 
014219	TH110	0031619	258	3433962 
014219	TH110	0031619	220	3433962 
007051	PK154	0031336	105	3441413 3467199 3487040 3689329 3695434 3458949 3480810 3516442 
014582	TH251	3198619	227	3459584 3506324 3576400 3576519 3692372 
014582	TH251	3198619	258	3459584 3506324 3576400 3576519 3692372 
001897	PK200	1165566	261	3463993 
001897	PK200	1165566	220	3463993 
001897	PK200	1165566	105	3463993 
011295	PK229	3209393	226	3557244 3464279 3463993 3471447 3580261 
011295	PK229	3209393	227	3557244 3464279 3463993 3471447 3580261 
011295	PK229	3209393	258	3557244 3464279 3463993 3471447 3580261 
014140	TAYE	0031336	227	3480728 3577054 3489089 
014140	TAYE	0031336	258	3480728 3577054 3489089 
006580	TH251	0777265	24	3445738 3484334 3576359 3576379 
006580	TH251	0777265	22	3445738 3484334 3576359 3576379 
011198	GOAUD	0254474	226	3485812 3479945 
011198	GOAUD	0254474	225	3485812 3479945 
005217	GOB	0493856	227	3458957 3570123 3561280 3482101 3693612 3815898 3602435 3797721 
005217	GOB	0493856	258	3458957 3570123 3561280 3482101 3693612 3815898 3602435 3797721 
002403	TAYSEM	1137952	30	3463729 3486838 3693840 3462851 
002403	TAYSEM	1137952	224	3463729 3486838 3693840 3462851 
014456	BYC106	3691385	105	3481031 3455120 3486083 
012332	TH224	0132890	227	3486844 3460369 3462851 
012332	TH224	0132890	258	3486844 3460369 3462851 
011855	CARP13	0020093	24	3438232 3482588 
011855	CARP13	0020093	22	3438232 3482588 
002382	TAYSEM	0492580	226	3695510 3668831 
002382	TAYSEM	0492580	225	3695510 3668831 
010966	TH121	0775640	30	3580912 3668753 3668789 3668862 3797793 
010966	TH121	0775640	224	3580912 3668753 3668789 3668862 3797793 
001247	PK200	1165566	25	3463126 
001247	PK200	1165566	23	3463126 
014581	PK20	3198619	226	3485305 3576542 3576580 
014581	PK20	3198619	225	3485305 3576542 3576580 
001751	GOAUD	0254474	227	3547282 
001751	GOAUD	0254474	258	3547282 
014651	DAL20	0802802	226	3797728 3797815 3797831 
014651	DAL20	0802802	225	3797728 3797815 3797831 
013713	BYC127	0031631	30	3576302 
013713	BYC127	0031631	224	3576302 
013713	BYC127	0031631	226	3576302 
005290	CARP21	3786635	30	3576303 3576324 
005290	CARP21	3786635	224	3576303 3576324 
002404	ROSTUD	0375562	225	3797683 
002404	ROSTUD	0375562	260	3797683 
